name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets
"","","","","","","Blue|2XL","undefined-Blue-2XL",12,"standard",10,true,"",""
"","","","","","","Blue|3XL","undefined-Blue-3XL",12,"standard",10,true,"",""
"","","","","","","Blue|4XL","undefined-Blue-4XL",12,"standard",10,true,"",""
"","","","","","","Green|S","undefined-Green-S",12,"standard",10,true,"",""
"","","","","","","Green|M","undefined-Green-M",12,"standard",10,true,"",""
"","","","","","","Green|L","undefined-Green-L",12,"standard",10,true,"",""
"","","","","","","Green|XL","undefined-Green-XL",12,"standard",10,true,"",""
"","","","","","","Green|2XL","undefined-Green-2XL",12,"standard",10,true,"",""
"","","","","","","Green|3XL","undefined-Green-3XL",12,"standard",10,true,"",""
"","","","","","","Green|4XL","undefined-Green-4XL",12,"standard",10,true,"",""
"","","","","","","Gray|S","undefined-Gray-S",12,"standard",10,true,"",""
"","","","","","","Gray|M","undefined-Gray-M",12,"standard",10,true,"",""
"","","","","","","Gray|L","undefined-Gray-L",12,"standard",10,true,"",""
"","","","","","","Gray|XL","undefined-Gray-XL",12,"standard",10,true,"",""
"","","","","","","Gray|2XL","undefined-Gray-2XL",12,"standard",10,true,"",""
"","","","","","","Gray|3XL","undefined-Gray-3XL",12,"standard",10,true,"",""
"","","","","","","Gray|4XL","undefined-Gray-4XL",12,"standard",10,true,"",""
"SEX WEIGHTS & PROTEIN SHAKES SCOOP BOTTOM COTTON TANK","sex-weights-protein-shakes-scoop-bottom-cotton-tank","SEX WEIGHTS & PROTEIN SHAKES SCOOP BOTTOM COTTON TANK","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_edab4ab5-e75a-4507-8add-553f1ca3b1ed.jpg?v=1722933238|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_edab4ab5-e75a-4507-8add-553f1ca3b1ed.jpg?v=1722933238|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_796ea871-8c50-415f-8128-4c0162965ec4.jpg?v=1722933241","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:funny animal|tag:memecolor:blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL","Color|Size","black|S",,12,"standard",10,true,"",""
"Sex, Weights, Protein Shakes Performance Training Pants","sex-weights-protein-shakes-training-pants","Sex, Weights, Protein Shakes Performance Training Pants","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_e06e2468-f6c5-48a1-bb66-373af6a2f86d.jpg?v=1725012629|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_e06e2468-f6c5-48a1-bb66-373af6a2f86d.jpg?v=1725012629|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_6f6490db-abdc-43d9-b899-83dda328bc7b.jpg?v=1725012631","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|color:Blacksize:S|size:M|size:L|size:XL|size:2XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"SEX WEIGHTS & PROTEIN SHAKES iPhone Case","sex-weights-protein-shakes-iphone-case","SEX WEIGHTS & PROTEIN SHAKES iPhone Case","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_e0083fe5-39de-42f2-b617-2579f8d8fe0e.jpg?v=1725437740|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_e0083fe5-39de-42f2-b617-2579f8d8fe0e.jpg?v=1725437740","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|color:Blacksize:iphone 13|size:iphone 13 Pro|size:iphone 13 Pro Max|size:iphone 13 Mini|size:iphone 14|size:iphone 14 Plus|size:iphone 14 Pro|size:iphone 14 Pro Max|size:iphone 15|size:iphone 15 Plus|size:iphone 15 Pro|size:iphone 15 Pro Max|size:iphone 16|size:iphone 16 Plus|size:iphone 16 Pro|size:iphone 16 Pro Max","Color|Device","Black|iphone 13",,12,"standard",10,true,"",""
"I CLEAN I JERK I HAVE A NICE SNATCH Washed Gym Shirt","i-clean-i-jerk-i-have-a-nice-snatch-washed-gym-shirt","I CLEAN I JERK I HAVE A NICE SNATCH Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/t111.jpg?v=1722582258|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/t111.jpg?v=1722582258|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/3_1a2a0bec-999b-476a-8fda-7f76082f916d.jpg?v=1722591413|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/4_7167c3b3-a8ad-48b3-b27e-0e6310f44fdd.jpg?v=1722591412|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/1_4c3196ba-650f-4e82-9726-448d52d89200.jpg?v=1722591412|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/2_c31bc330-94a0-4cdf-ac6b-0eb21c5d9434.jpg?v=1722591412|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_ee9662d1-41b0-4b89-b211-72a16a9abfaf.jpg?v=1722407146|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_33a8e6dd-14a6-4c5e-9ba1-4cb2fd59b4fa.jpg?v=1722407149","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:Shirt YUZI MEMEcolor:Black|color:Blue|color:Green|color:Brown|color:Graysize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"","","","","","","Black|S","undefined-Black-S",12,"standard",10,true,"",""
"","","","","","","Black|M","undefined-Black-M",12,"standard",10,true,"",""
"","","","","","","Black|L","undefined-Black-L",12,"standard",10,true,"",""
"","","","","","","Black|XL","undefined-Black-XL",12,"standard",10,true,"",""
"","","","","","","Black|2XL","undefined-Black-2XL",12,"standard",10,true,"",""
"","","","","","","Black|3XL","undefined-Black-3XL",12,"standard",10,true,"",""
"","","","","","","Black|4XL","undefined-Black-4XL",12,"standard",10,true,"",""
"","","","","","","Blue|S","undefined-Blue-S",12,"standard",10,true,"",""
"","","","","","","Blue|M","undefined-Blue-M",12,"standard",10,true,"",""
"","","","","","","Blue|L","undefined-Blue-L",12,"standard",10,true,"",""
"","","","","","","Blue|XL","undefined-Blue-XL",12,"standard",10,true,"",""
"","","","","","","Blue|2XL","undefined-Blue-2XL",12,"standard",10,true,"",""
"","","","","","","Blue|3XL","undefined-Blue-3XL",12,"standard",10,true,"",""
"","","","","","","Blue|4XL","undefined-Blue-4XL",12,"standard",10,true,"",""
"","","","","","","Green|S","undefined-Green-S",12,"standard",10,true,"",""
"","","","","","","Green|M","undefined-Green-M",12,"standard",10,true,"",""
"","","","","","","Green|L","undefined-Green-L",12,"standard",10,true,"",""
"","","","","","","Green|XL","undefined-Green-XL",12,"standard",10,true,"",""
"","","","","","","Green|2XL","undefined-Green-2XL",12,"standard",10,true,"",""
"","","","","","","Green|3XL","undefined-Green-3XL",12,"standard",10,true,"",""
"","","","","","","Green|4XL","undefined-Green-4XL",12,"standard",10,true,"",""
"","","","","","","Brown|S","undefined-Brown-S",12,"standard",10,true,"",""
"","","","","","","Brown|M","undefined-Brown-M",12,"standard",10,true,"",""
"","","","","","","Brown|L","undefined-Brown-L",12,"standard",10,true,"",""
"","","","","","","Brown|XL","undefined-Brown-XL",12,"standard",10,true,"",""
"","","","","","","Brown|2XL","undefined-Brown-2XL",12,"standard",10,true,"",""
"","","","","","","Brown|3XL","undefined-Brown-3XL",12,"standard",10,true,"",""
"","","","","","","Brown|4XL","undefined-Brown-4XL",12,"standard",10,true,"",""
"Reunion of the dead SCOOP BOTTOM COTTON TANK","reunion-of-the-dead-scoop-bottom-cotton-tank","Reunion of the dead SCOOP BOTTOM COTTON TANK","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_3144e1d6-a9fe-4e55-9434-a092e880e415.jpg?v=1726048243|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_3144e1d6-a9fe-4e55-9434-a092e880e415.jpg?v=1726048243|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c03dcd38-ade7-493e-99ea-c7c5b30c99bb.jpg?v=1726048245","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:halloween|tag:halloween tank|tag:Original-zerocolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"Reunion of the dead Washed Gym Shirt","reunion-of-the-dead-washed-gym-shirt","Reunion of the dead Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_114a75ea-3cd9-4d41-85f2-b3a465e9fce2.jpg?v=1726048243|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_114a75ea-3cd9-4d41-85f2-b3a465e9fce2.jpg?v=1726048243|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_bed5901a-db1e-4d3c-9dc0-c5e5d31ee142.jpg?v=1726048246|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_b3485229-0ffd-4386-97bf-e29b26195c85.jpg?v=1726048249","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:halloween|tag:halloween shirt|tag:Original-zerocolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"I’m Not The Hero I’m The Monster You Needed Washed Gym Shirt","i-m-not-the-hero-i-m-the-monster-you-needed-washed-gym-shirt","I’m Not The Hero I’m The Monster You Needed Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_8dbd20e3-11cc-4179-997b-5cdbeb6a9b81.jpg?v=1726045918|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_8dbd20e3-11cc-4179-997b-5cdbeb6a9b81.jpg?v=1726045918|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_440afe6d-9d8c-49b0-9b1c-7b5af41ba329.jpg?v=1726045921|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a7c5f996-8812-46cd-91af-a54e86dbfd6b.jpg?v=1726045924","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:emotion|tag:memecolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"Don’t Worm Your Way Out Of Arm Day Washed Gym Shirt","don-t-worm-your-way-out-of-arm-day-washed-gym-shirt","Don’t Worm Your Way Out Of Arm Day Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a51393a8-9f4e-454e-914d-994c748ee920.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a51393a8-9f4e-454e-914d-994c748ee920.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_fc792f86-5f95-42ed-baf1-05acff9e2fd5.jpg?v=1726045919|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_864e585c-bf33-44d4-98e2-b84f03b325f6.jpg?v=1726045921","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:animal|tag:cartoon animalcolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"BUFF GOOSE Washed Gym Shirt","buff-goose-washed-gym-shirt","BUFF GOOSE Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_d108ac14-e0d7-4cc7-af0a-4cedd7cefe97.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_d108ac14-e0d7-4cc7-af0a-4cedd7cefe97.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_59a8ce03-7688-4e90-9e99-4b18eba88037.jpg?v=1726045918|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_cc71104c-fb33-4b11-9073-16c1ffa6cf9a.jpg?v=1726045921","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:animal|tag:funny animalcolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"Because Normal Sucks Washed Gym Shirt","because-normal-sucks-washed-gym-shirt","Because Normal Sucks Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_1a079d73-402b-49f8-b1a3-143d4b9b7f90.jpg?v=1726045915|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_1a079d73-402b-49f8-b1a3-143d4b9b7f90.jpg?v=1726045915|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_3b4f988f-b147-46a2-92c6-49bbf8d5280c.jpg?v=1726045918|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_2112d55a-f8f1-4021-9dae-3ff110a5c03d.jpg?v=1726045920","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:emotioncolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"Buff Bull Washed Gym Shirt","buff-bull-washed-gym-shirt","Buff Bull Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a5893668-b676-48fe-ab79-eff0ae967fff.jpg?v=1726045915|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a5893668-b676-48fe-ab79-eff0ae967fff.jpg?v=1726045915|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_21fe049f-6196-499a-b220-3d7aa5288d39.jpg?v=1726045918|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_24911bdf-7f94-4304-b2cb-7988566214f8.jpg?v=1726045921","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:animal|tag:cartoon animalcolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"K(NO)W LIMITS Washed Gym Shirt","know-limits-washed-gym-shirt-1","K(NO)W LIMITS Washed Gym Shirt","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_081cb7c7-e3a7-49bb-b46c-e3592130a220.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_081cb7c7-e3a7-49bb-b46c-e3592130a220.jpg?v=1726045916|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_e747972a-877f-4c01-81be-2358160e70f0.jpg?v=1726045919|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_eb4836fe-cdfe-45f5-8579-b40f685c13b0.jpg?v=1726045921","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409Alice|tag:motivationcolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"BURPEE QUEEN TRI ROCKER COTTON TANK","burpee-queen-tri-rocker-cotton-tank","BURPEE QUEEN TRI ROCKER COTTON TANK","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_50a3ff3d-9b69-4fdd-9fc1-88405a1ccc12.jpg?v=1726049491|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_50a3ff3d-9b69-4fdd-9fc1-88405a1ccc12.jpg?v=1726049491|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_59f81195-16b6-44b7-b883-836cf7d147c5.jpg?v=1726049494","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409fish|tag:letterscolor:Blacksize:S|size:M|size:L|size:XL|size:XXL|size:3XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"BURPEE QUEEN VINTAGE GYM SHIRT","burpee-queen-vintage-gym-shirt","BURPEE QUEEN VINTAGE GYM SHIRT","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_848c661b-7147-47e1-a786-c1f2e57a8cce.jpg?v=1726049492|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_848c661b-7147-47e1-a786-c1f2e57a8cce.jpg?v=1726049492|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_83646993-a19e-48fe-9687-7a49a7ef38b2.jpg?v=1726049495|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_15eda5f3-a609-4adb-9775-921a2a7ba55c.jpg?v=1726049497|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_24474c75-8bad-4d94-b68e-efb99ad3d85a.jpg?v=1726049500|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_8b0e0eab-bb2f-4aca-a6c9-51129fd8b1d0.jpg?v=1726049502|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_a6f1c32b-3638-44e5-8bed-35a55f9c4647.jpg?v=1726049504","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409fish|tag:letterscolor:Black|color:Blue|color:Green|color:Brown|color:Graysize:S|size:M|size:L|size:XL|size:XXL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"","","","","","","Black|S","undefined-Black-S",12,"standard",10,true,"",""
"","","","","","","Black|M","undefined-Black-M",12,"standard",10,true,"",""
"","","","","","","Black|L","undefined-Black-L",12,"standard",10,true,"",""
"","","","","","","Black|XL","undefined-Black-XL",12,"standard",10,true,"",""
"","","","","","","Black|XXL","undefined-Black-XXL",12,"standard",10,true,"",""
"","","","","","","Black|3XL","undefined-Black-3XL",12,"standard",10,true,"",""
"","","","","","","Black|4XL","undefined-Black-4XL",12,"standard",10,true,"",""
"","","","","","","Blue|S","undefined-Blue-S",12,"standard",10,true,"",""
"","","","","","","Blue|M","undefined-Blue-M",12,"standard",10,true,"",""
"","","","","","","Blue|L","undefined-Blue-L",12,"standard",10,true,"",""
"","","","","","","Blue|XL","undefined-Blue-XL",12,"standard",10,true,"",""
"","","","","","","Blue|XXL","undefined-Blue-XXL",12,"standard",10,true,"",""
"","","","","","","Blue|3XL","undefined-Blue-3XL",12,"standard",10,true,"",""
"","","","","","","Blue|4XL","undefined-Blue-4XL",12,"standard",10,true,"",""
"","","","","","","Green|S","undefined-Green-S",12,"standard",10,true,"",""
"","","","","","","Green|M","undefined-Green-M",12,"standard",10,true,"",""
"","","","","","","Green|L","undefined-Green-L",12,"standard",10,true,"",""
"","","","","","","Green|XL","undefined-Green-XL",12,"standard",10,true,"",""
"","","","","","","Green|XXL","undefined-Green-XXL",12,"standard",10,true,"",""
"","","","","","","Green|3XL","undefined-Green-3XL",12,"standard",10,true,"",""
"","","","","","","Green|4XL","undefined-Green-4XL",12,"standard",10,true,"",""
"","","","","","","Brown|S","undefined-Brown-S",12,"standard",10,true,"",""
"","","","","","","Brown|M","undefined-Brown-M",12,"standard",10,true,"",""
"","","","","","","Brown|L","undefined-Brown-L",12,"standard",10,true,"",""
"","","","","","","Brown|XL","undefined-Brown-XL",12,"standard",10,true,"",""
"","","","","","","Brown|XXL","undefined-Brown-XXL",12,"standard",10,true,"",""
"","","","","","","Brown|3XL","undefined-Brown-3XL",12,"standard",10,true,"",""
"","","","","","","Brown|4XL","undefined-Brown-4XL",12,"standard",10,true,"",""
"BURPEE QUEEN CROP TOPS","burpee-queen-crop-tops","BURPEE QUEEN CROP TOPS","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c70dc9bb-6d08-4253-862d-d4f22cdbfa2b.jpg?v=1726049491|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c70dc9bb-6d08-4253-862d-d4f22cdbfa2b.jpg?v=1726049491|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_d7e83d0d-5a5d-420e-9293-3be716ddefb0.jpg?v=1726049494|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_2325d574-1fda-4f72-a6bb-7d044aef9132.jpg?v=1726049497|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_eb2d0f33-cfdf-4fa0-a908-ece4ccf97ed3.jpg?v=1726049500","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409fish|tag:letterscolor:Black|color:Light Greensize:S|size:M|size:L|size:XL|size:XXL|size:3XL|size:4XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"","","","","","","Black|S","undefined-Black-S",12,"standard",10,true,"",""
"","","","","","","Black|M","undefined-Black-M",12,"standard",10,true,"",""
"","","","","","","Black|L","undefined-Black-L",12,"standard",10,true,"",""
"","","","","","","Black|XL","undefined-Black-XL",12,"standard",10,true,"",""
"","","","","","","Black|XXL","undefined-Black-XXL",12,"standard",10,true,"",""
"","","","","","","Black|3XL","undefined-Black-3XL",12,"standard",10,true,"",""
"TALK ABOUT CROSSFIT CROP TOPS","talk-about-crossfit-crop-tops","TALK ABOUT CROSSFIT CROP TOPS","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_96bf869e-3760-490e-bc41-1ff3b22b9fe9.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_96bf869e-3760-490e-bc41-1ff3b22b9fe9.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_562b8418-30da-41c1-ad68-f11601d4c1c9.jpg?v=1726048810|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_12fd2a5c-c7b8-4675-85e6-8479c177bec2.jpg?v=1726048812|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c11f0fcd-1bf6-4b72-8919-fd8266a9a86b.jpg?v=1726048815","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409bo|tag:basic letterscolor:Black|color:Light Greensize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"","","","","","","Black|S","undefined-Black-S",12,"standard",10,true,"",""
"","","","","","","Black|M","undefined-Black-M",12,"standard",10,true,"",""
"","","","","","","Black|L","undefined-Black-L",12,"standard",10,true,"",""
"","","","","","","Black|XL","undefined-Black-XL",12,"standard",10,true,"",""
"","","","","","","Black|2XL","undefined-Black-2XL",12,"standard",10,true,"",""
"","","","","","","Black|3XL","undefined-Black-3XL",12,"standard",10,true,"",""
"THEY DIDN'T BURN WITCHES THEY BURNED WOMEN TRI ROCKER COTTON TANK","they-didnt-burn-witches-they-burned-women-tri-rocker-cotton-tank","THEY DIDN'T BURN WITCHES THEY BURNED WOMEN TRI ROCKER COTTON TANK","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_fe821dd4-e3ca-4db5-93e2-a3a48e75463f.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_fe821dd4-e3ca-4db5-93e2-a3a48e75463f.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_135c4dd6-f48d-48b5-a8f5-07c6e6db938b.jpg?v=1726048811","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409bo|tag:ghostcolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"TALK ABOUT CROSSFIT   TRI ROCKER COTTON TANK","talk-about-crossfit-tri-rocker-cotton-tank","TALK ABOUT CROSSFIT   TRI ROCKER COTTON TANK","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c0dd14f9-a8ae-4eba-9dde-1bc771e9541e.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_c0dd14f9-a8ae-4eba-9dde-1bc771e9541e.jpg?v=1726048808|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_40967b06-8066-4163-8d17-7c9a569e1401.jpg?v=1726048810","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409bo|tag:letterscolor:Blacksize:S|size:M|size:L|size:XL|size:2XL|size:3XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"THEY DIDN'T BURN WITCHES THEY BURNED WOMEN  VINTAGE GYM SHIRT","they-didnt-burn-witches-they-burned-women-vintage-gym-shirt","THEY DIDN'T BURN WITCHES THEY BURNED WOMEN  VINTAGE GYM SHIRT","https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_66db58d5-399a-4168-a786-55905c44d433.jpg?v=1726048809|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_66db58d5-399a-4168-a786-55905c44d433.jpg?v=1726048809|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_146dc289-8011-46d3-92d9-a5359ec84887.jpg?v=1726048811|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_497fea31-e7af-4d59-8574-b1d272a28665.jpg?v=1726048814|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_72631a44-08fc-4313-b11e-36940b8308ce.jpg?v=1726048817|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_2885331e-e256-4d38-adb9-badb8a7034b4.jpg?v=1726048820|https://cdn.shopify.com/s/files/1/0574/8598/3792/files/jpg_ddf3b2c2-29d5-4360-86fd-e4cf3b42021c.jpg?v=1726048823","category:FOR HIM|category:Men's Shirts|category:Inspired by animal|tag:2409bo|tag:ghostcolor:Black|color:Blue|color:Green|color:Brown|color:Graysize:S|size:M|size:L|size:XL|size:2XL|size:3XL|size:4XL|size:5XL","Color|Size","Black|S",,12,"standard",10,true,"",""
"","","","","","","Black|S","undefined-Black-S",12,"standard",10,true,"",""
"","","","","","","Black|M","undefined-Black-M",12,"standard",10,true,"",""
"","","","","","","Black|L","undefined-Black-L",12,"standard",10,true,"",""
"","","","","","","Black|XL","undefined-Black-XL",12,"standard",10,true,"",""
"","","","","","","Black|2XL","undefined-Black-2XL",12,"standard",10,true,"",""
"","","","","","","Black|3XL","undefined-Black-3XL",12,"standard",10,true,"",""
"","","","","","","Black|4XL","undefined-Black-4XL",12,"standard",10,true,"",""
"","","","","","","Blue|S","undefined-Blue-S",12,"standard",10,true,"",""
"","","","","","","Blue|M","undefined-Blue-M",12,"standard",10,true,"",""
"","","","","","","Blue|L","undefined-Blue-L",12,"standard",10,true,"",""
"","","","","","","Blue|XL","undefined-Blue-XL",12,"standard",10,true,"",""
"","","","","","","Blue|2XL","undefined-Blue-2XL",12,"standard",10,true,"",""
"","","","","","","Blue|3XL","undefined-Blue-3XL",12,"standard",10,true,"",""
"","","","","","","Blue|4XL","undefined-Blue-4XL",12,"standard",10,true,"",""
"","","","","","","Green|S","undefined-Green-S",12,"standard",10,true,"",""
"","","","","","","Green|M","undefined-Green-M",12,"standard",10,true,"",""
"","","","","","","Green|L","undefined-Green-L",12,"standard",10,true,"",""
"","","","","","","Green|XL","undefined-Green-XL",12,"standard",10,true,"",""
"","","","","","","Green|2XL","undefined-Green-2XL",12,"standard",10,true,"",""
"","","","","","","Green|3XL","undefined-Green-3XL",12,"standard",10,true,"",""
"","","","","","","Green|4XL","undefined-Green-4XL",12,"standard",10,true,"",""
"","","","","","","Brown|S","undefined-Brown-S",12,"standard",10,true,"",""
"","","","","","","Brown|M","undefined-Brown-M",12,"standard",10,true,"",""
"","","","","","","Brown|L","undefined-Brown-L",12,"standard",10,true,"",""
"","","","","","","Brown|XL","undefined-Brown-XL",12,"standard",10,true,"",""
"","","","","","","Brown|2XL","undefined-Brown-2XL",12,"standard",10,true,"",""
"","","","","","","Brown|3XL","undefined-Brown-3XL",12,"standard",10,true,"",""
"","","","","","","Brown|4XL","undefined-Brown-4XL",12,"standard",10,true,"",""
